label,label_str,message,cleaned_message
0,HAM,"Dial *990# for the WTF bundle to get the all-in-one access to WhatsApp, Twitter, Facebook & BBM  at just N200 monthly",dial 990 wtf bundle get one access whatsapp twitter facebook bbm n200 monthly
0,HAM,BREAKING NEWS! Dial *678*12# now to get the breaking news every day on your mobile for N120/30 days only!,breaking news dial 678 12 now get breaking news every day your mobile n120 30 days
0,HAM,Today's internet bundle: Dial *141*11*2# for 50MB for N300 valid for 7 days,today internet bundle dial 141 11 50mb n300 valid days
0,HAM,"Dear Customer, Get 80MB for 14 days at N500 ONLY, dial *141*11*3#. You can also dial *141*1# for more plans that meet your lifestyle",dear customer get 80mb 14 days n500 dial 141 11 you can dial 141 plans meet your lifestyle
0,HAM,"Recharge upto N100 now to enjoy FACEBOOK WEEKLY.Simply recharge, dial *688*3# and update your status, like comments and more for as low as N100/week",recharge upto n100 now enjoy facebook weekly simply recharge dial 688 update your status like comments low n100 week
0,HAM,"Make intl calls to UKMobile, UAE, Saudi Arabia   N25/min. Also, get up to 60% discount on calls to 19 other countries. Dial *789*20# NOW to buy N200 bundle",make intl calls ukmobile uae saudi arabia n25 min get 60 discount calls 19 countries dial 789 20 now buy n200 bundle
0,HAM,"Dial *678# to subscribe to Airtel Mobile Newspaper alerts at N120 monthly . Stay up-to-date with breaking news,entertainment,business,football news and more!",dial 678 subscribe airtel mobile newspaper alerts n120 monthly stay date breaking news entertainment business football news
0,HAM,"Browse the internet for as much as 12MB at N100 ONLY valid for 2 days, dial *141*13*10#...or dial *141*1# for other fantastic data offerings",browse internet much 12mb n100 valid days dial 141 13 10 dial 141 fantastic data offerings
0,HAM,Call 14120 to get INSTANT airtime.,call 14120 get instant airtime
0,HAM,"<ussd><type>3</type><msg>Dear Customer, you do not have sufficient balance for this plan.</msg></ussd>",ussd type type message dear customer you not sufficient balance plan message ussd
0,HAM,"Dear valued customer, please be informed that your WhatsApp bundle expires in 3 days.",dear valued customer please informed your whatsapp bundle expires days
0,HAM,"100% FREE credit! Dear customer, just recharge today & talk for free! Your number 7019523633 has been selected to get INSTANTLY 100% FREE airtime! Recharge NOW!",100 free credit dear customer recharge today talk free your number 7019523633 selected get instantly 100 free airtime recharge now
0,HAM,Do you know you can RECHARGE and get 100% extra airtime INSTANTLY to call any Airtel number? Recharge Now!,you know you can recharge get 100 extra airtime instantly call airtel number recharge now
0,HAM,Watch Youtube videos with just 10MB directly on your Mobile phone. Call 14154 for FREE to Enjoy... #TGIF,watch youtube videos 10mb directly your mobile phone call 14154 free enjoy tgif
0,HAM,"Get JOB Alerts, SUCCESS tips and BUSINESS Deals right on your mobile device. Call 1413 now, It's Absolutely FREE!",get job alerts success tips business deals right your mobile device call 1413 now absolutely free
0,HAM,"Enjoy Cool New year Deals today. Call 1413 now, It's FREE to call.",enjoy cool new year deals today call 1413 now free call
0,HAM,"Show off your Swag with Cool Naija Tunes. Call 1418 now, It's FREE to call.",show your swag cool naija tunes call 1418 now free call
0,HAM,"Call 1413 now to enjoy our New Year Offers. Hurry, It's FREE to call.",call 1413 now enjoy new year offers hurry free call
0,HAM,Compliments of the season!! Enjoy free Internet from Airtel on Free Zone powered by Google Click http://g.co/freezone NOW to enjoy (No data charges apply),compliments season enjoy free internet airtel free zone powered google click http co freezone now enjoy no data charges apply
0,HAM,"Get 150MB at N600 valid for 14 days, dial *141*13*13#..or dial *141*1# for other fantastic data offerings",get 150mb n600 valid 14 days dial 141 13 13 dial 141 fantastic data offerings
0,HAM,"Buy the Airtel ITEL Phone for N2,000 and get over N4,000 worth of value in return. Enjoy FREE access to the internet on the go with Free Zone!",buy airtel itel phone n2 000 get n4 000 worth value return enjoy free access internet go free zone
0,HAM,"Call 1418 to enjoy Hot Naija tunes now. Hurry, It's FREE to call.",call 1418 enjoy hot naija tunes now hurry free call
0,HAM,"Dear valued customer, please be informed that your WhatsApp bundle expires in 7 days.",dear valued customer please informed your whatsapp bundle expires days
0,HAM,"Enjoy our hourly deals now, Call 1413. Hurry, It's FREE to call.",enjoy hourly deals now call 1413 hurry free call
0,HAM,"Experience priceless and FAST internet on the Airtel Network! Select a data plan today, dial *141*1#. Now, click to try http://bit.ly/N1saY4 (charges apply)",experience priceless fast internet airtel network select data plan today dial 141 now click try http bit ly n1say4 charges apply
0,HAM,You can do a lot. Dial *121# now,you can lot dial 121 now
0,HAM,"If you still haven't experienced our incredible internet experience, do so with this video! Take up a bundle, dial *141*1# and click http://bit.ly/1b2WYiu",you still haven experienced incredible internet experience video take bundle dial 141 click http bit ly 1b2wyiu
0,HAM,"Dear Subscriber, your subscription to Airtel BlackBerry BES day service will expire in 4 hours. You would be deactivated because you have disabled autorenew. Se",dear subscriber your subscription airtel blackberry bes day service will expire hours you would deactivated you disabled autorenew se
0,HAM,Your Airtel Unlimited Blackberry was successful,your airtel unlimited blackberry successful
0,HAM,"Dear subscriber, your current Airtel Unlimited Blackberry Daily service expires on Mon 11 Nov,2013. To disable auto renewal, please send stopautorenew to 440",dear subscriber your current airtel unlimited blackberry daily service expires mon 11 nov 2013 disable auto renewal please send stopautorenew 440
0,HAM,"Dear customer, your phone has reached its SMS capacity. To continue to receive SMS, kindly delete old SMS.",dear customer your phone reached sms capacity continue receive sms kindly delete old sms
0,HAM,"Dear subscriber, your Airtel Unlimited Blackberry service is Live. Please remove and replace your battery to get the service running.",dear subscriber your airtel unlimited blackberry service live please remove replace your battery get service running
0,HAM,It's FREE! Get N200 free bonus if you recharge with N100 now. Bonus valid for 3days for Airtel to Airtel calls. Call 141 NOW for more,free get n200 free bonus you recharge n100 now bonus valid 3days airtel airtel calls call 141 now
0,HAM,"Dear valued customer, to get information about tariffs and plans, ongoing promos, services & lots more! Dial *121#. This service is free!",dear valued customer get information tariffs plans ongoing promos services lots dial 121 service free
1,SPAM,Receive healing prophesies from Bishop David Oyedepo every day. Send BDO to 5029 to subscribe at N50 Weekly.,receive healing prophesies bishop david oyedepo every day send bdo 5029 subscribe n50 weekly
1,SPAM,Your friends have posted 480 updates this week. Reply to post your own status on Facebook or go to https://fb.com/l/1NjTfumaF0i0P9M.,your friends posted 480 updates week reply post your status facebook go https fb com 1njtfumaf0i0p9m
1,SPAM,Your friends have posted 401 updates this week. Reply to post your own status on Facebook or go to https://fb.com/l/1Oz23niDoqYHa06.,your friends posted 401 updates week reply post your status facebook go https fb com 1oz23nidoqyha06
1,SPAM,Subscribe to Genevieve Magazine for 7 days free and get two other news and gist products for 7 days free. Text GMW to 4900. Renewal at N30/week.,subscribe genevieve magazine days free get two news gist products days free text gmw 4900 renewal n30 week
1,SPAM,Get the Leadership Newspaper delivered to your mobile phone everyday! Text LDW to 4900 to subscribe @N30 weekly,get leadership newspaper delivered your mobile phone everyday text ldw 4900 subscribe n30 weekly
1,SPAM,To get breaking news from Aljazeera. Text AJW to 4900 @N30 weekly with MTN Mobile Newspaper.,get breaking news aljazeera text ajw 4900 n30 weekly mtn mobile newspaper
1,SPAM,"Catch the latest gossip, news and hot gist on Linda Ikeji, Text LIW to 4900 to subscribe @ N30 weekly.",catch latest gossip news hot gist linda ikeji text liw 4900 subscribe n30 weekly
1,SPAM,Get the Sun Newspaper delivered to your mobile phone everyday! Text SNW to 4900 @N30 weekly.,get sun newspaper delivered your mobile phone everyday text snw 4900 n30 weekly
1,SPAM,Get the Vanguard Newspaper delivered to your mobile phone everyday! Text VNM to 4900 @ N120 monthly.,get vanguard newspaper delivered your mobile phone everyday text vnm 4900 n120 monthly
1,SPAM,"Seaweed is a superfood that makes a great snack.. To get your daily dose of health tips text Medplus to 5021 to subscribe, N50/weekly,text STOP to unsubscribe.",seaweed superfood makes great snack get your daily dose health tips text medplus 5021 subscribe n50 weekly text stop unsubscribe
1,SPAM,"To receive daily inspiration and prayers by Pastor Emmanuel Chima Okereke of Success TV Global Success Ministries, Txt Success to 5021. Txt STOP to unsubscribe",receive daily inspiration prayers pastor emmanuel chima okereke success tv global success ministries text success 5021 text stop unsubscribe
0,HAM,"Dear AJAYI AYOBAMI SAMSON, The balance on your account 304XXXX489 as at end of AUG 2014 is NGN1,138.29. Thank you for banking with us. FirstBank",dear ajayi ayobami samson balance your account 304xxxx489 end aug 2014 ngn1 138 29 thank you banking firstbank
0,HAM,"Dear AJAYI AYOBAMI SAMSON, The balance on your account 304XXXX489 as at end of JUL 2014 is NGN978.30. Thank you for banking with us. FirstBank",dear ajayi ayobami samson balance your account 304xxxx489 end jul 2014 ngn978 30 thank you banking firstbank
0,HAM,"Dear AJAYI AYOBAMI SAMSON, The balance on your account 3041207489 as at end of MAY 2014 is NGN11,995.30. Thank you for banking with us. FirstBank",dear ajayi ayobami samson balance your account 3041207489 end may 2014 ngn11 995 30 thank you banking firstbank
0,HAM,"Dear AJAYI AYOBAMI SAMSON, The balance on your account 3041207489 as at end of APR 2014 is NGN1,039.30. Thank you for banking with us. FirstBank",dear ajayi ayobami samson balance your account 3041207489 end apr 2014 ngn1 039 30 thank you banking firstbank
0,HAM,"Dear AJAYI AYOBAMI SAMSON, The balance on your account 3041207489 as at end of MAR 2014 is NGN1,067.30. Thank you for banking with us. FirstBank",dear ajayi ayobami samson balance your account 3041207489 end mar 2014 ngn1 067 30 thank you banking firstbank
0,HAM,"Your Acct 3041207489 Has Been Debited with NGN2,000.00 On 02-APR-2014 18:24:29 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,067.30CR",your acct 3041207489 debited ngn2 000 00 02 apr 2014 18 24 29 atm withdrawal gtbank ebranch unaab ogun bal ngn1 067 30cr
0,HAM,"Your Acct 3041207489 Has Been Credited with NGN2,000.00 On 01-APR-2014 15:36:07 By CASH DEP 3RD PARTY:ROFIMI/5744333. Bal: NGN3,067.30CR",your acct 3041207489 credited ngn2 000 00 01 apr 2014 15 36 07 cash dep 3rd party rofimi 5744333 bal ngn3 067 30cr
0,HAM,"Your Acct 3041207489 Has Been Debited with NGN3,000.00 On 25-MAR-2014 16:21:39 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,095.30CR",your acct 3041207489 debited ngn3 000 00 25 mar 2014 16 21 39 atm withdrawal gtbank ebranch unaab ogun bal ngn1 095 30cr
0,HAM,"Your Acct 3041207489 Has Been Credited with NGN3,000.00 On 24-MAR-2014 13:26:52 By CRISTIAN AJAYI. Bal: NGN4,095.30CR",your acct 3041207489 credited ngn3 000 00 24 mar 2014 13 26 52 cristian ajayi bal ngn4 095 30cr
0,HAM,"Your Acct 3041207489 Has Been Debited with NGN7,000.00 On 11-MAR-2014 15:47:33 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,095.30CR",your acct 3041207489 debited ngn7 000 00 11 mar 2014 15 47 33 atm withdrawal gtbank ebranch unaab ogun bal ngn1 095 30cr
0,HAM,"Your Acct 3041207489 Has Been Credited with NGN7,000.00 On 11-MAR-2014 11:27:18 By CASH DEP 3RD PARTY:ODESOLA/11946936. Bal: NGN8,095.30CR",your acct 3041207489 credited ngn7 000 00 11 mar 2014 11 27 18 cash dep 3rd party odesola 11946936 bal ngn8 095 30cr
0,HAM,"Your Acct 3041207489 Has Been Debited with NGN500.00 On 05-MAR-2014 10:10:47 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,095.30CR",your acct 3041207489 debited ngn500 00 05 mar 2014 10 10 47 atm withdrawal gtbank ebranch unaab ogun bal ngn1 095 30cr
0,HAM,"Your Acct 3041207489 Has Been Debited with NGN14,000.00 On 05-MAR-2014 10:06:20 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,595.30CR",your acct 3041207489 debited ngn14 000 00 05 mar 2014 10 06 20 atm withdrawal gtbank ebranch unaab ogun bal ngn1 595 30cr
0,HAM,"Dear AJAYI AYOBAMI SAMSON, The balance on your account 3041207489 as at end of FEB 2014 is NGN15,595.30. Thank you for banking with us. FirstBank",dear ajayi ayobami samson balance your account 3041207489 end feb 2014 ngn15 595 30 thank you banking firstbank
0,HAM,"Your Acct 3041207489 Has Been Credited with NGN3,500.00 On 26-FEB-2014 14:45:33 By CASH DEP 3RD PARTY:GBEMIGA 6178601. Bal: NGN15,659.30CR",your acct 3041207489 credited ngn3 500 00 26 feb 2014 14 45 33 cash dep 3rd party gbemiga 6178601 bal ngn15 659 30cr
0,HAM,"Your Acct 3041207489 Has Been Debited with NGN2,000.00 On 25-FEB-2014 17:47:40 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN12,159.30CR",your acct 3041207489 debited ngn2 000 00 25 feb 2014 17 47 40 atm withdrawal gtbank ebranch unaab ogun bal ngn12 159 30cr
0,HAM,"Your Acct 3041207489 Has Been Debited with NGN1,000.00 On 17-FEB-2014 09:15:36 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN14,159.30CR",your acct 3041207489 debited ngn1 000 00 17 feb 2014 09 15 36 atm withdrawal gtbank ebranch unaab ogun bal ngn14 159 30cr
0,HAM,"Your Acct 3041207489 Has Been Debited with NGN10,000.00 On 14-FEB-2014 08:03:18 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN15,159.30CR",your acct 3041207489 debited ngn10 000 00 14 feb 2014 08 03 18 atm withdrawal gtbank ebranch unaab ogun bal ngn15 159 30cr
0,HAM,"Your Acct 3041207489 Has Been Debited with NGN10,000.00 On 14-FEB-2014 08:06:08 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN15,159.30CR",your acct 3041207489 debited ngn10 000 00 14 feb 2014 08 06 08 atm withdrawal gtbank ebranch unaab ogun bal ngn15 159 30cr
0,HAM,"Your Acct 3041207489 Has Been Debited with NGN10,000.00 On 14-FEB-2014 08:03:52 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN15,159.30CR",your acct 3041207489 debited ngn10 000 00 14 feb 2014 08 03 52 atm withdrawal gtbank ebranch unaab ogun bal ngn15 159 30cr
0,HAM,"Your Acct 3041207489 Has Been Debited with NGN10,000.00 On 14-FEB-2014 08:05:16 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN15,159.30CR",your acct 3041207489 debited ngn10 000 00 14 feb 2014 08 05 16 atm withdrawal gtbank ebranch unaab ogun bal ngn15 159 30cr
0,HAM,"Your Acct 3041207489 Has Been Debited with NGN10,000.00 On 14-FEB-2014 08:02:40 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN55,159.30CR",your acct 3041207489 debited ngn10 000 00 14 feb 2014 08 02 40 atm withdrawal gtbank ebranch unaab ogun bal ngn55 159 30cr
0,HAM,"Your Acct 3041207489 Has Been Debited with NGN20,000.00 On 13-FEB-2014 15:14:38 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN65,159.30CR",your acct 3041207489 debited ngn20 000 00 13 feb 2014 15 14 38 atm withdrawal gtbank ebranch unaab ogun bal ngn65 159 30cr
0,HAM,"Your Acct 3041207489 Has Been Debited with NGN20,000.00 On 13-FEB-2014 15:14:06 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN65,159.30CR",your acct 3041207489 debited ngn20 000 00 13 feb 2014 15 14 06 atm withdrawal gtbank ebranch unaab ogun bal ngn65 159 30cr
0,HAM,"Your Acct 3041207489 Has Been Credited with NGN102,000.00 On 13-FEB-2014 11:06:49 By CHRISTIANA AJAYI. Bal: NGN105,159.30CR",your acct 3041207489 credited ngn102 000 00 13 feb 2014 11 06 49 christiana ajayi bal ngn105 159 30cr
0,HAM,"Your Acct 3041207489 Has Been Credited with NGN2,000.00 On 13-FEB-2014 10:53:47 By FEMI ILORI. Bal: NGN3,159.30CR",your acct 3041207489 credited ngn2 000 00 13 feb 2014 10 53 47 femi ilori bal ngn3 159 30cr
0,HAM,"Your Acct 3041207489 Has Been Debited with NGN2,000.00 On 04-FEB-2014 16:45:00 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,159.30CR",your acct 3041207489 debited ngn2 000 00 04 feb 2014 16 45 00 atm withdrawal gtbank ebranch unaab ogun bal ngn1 159 30cr
0,HAM,"Your Acct 3041207489 Has Been Credited with NGN2,000.00 On 03-FEB-2014 17:17:18 By ATM AMT REV 3.02.2014. Bal: NGN3,159.30CR",your acct 3041207489 credited ngn2 000 00 03 feb 2014 17 17 18 atm amt rev 02 2014 bal ngn3 159 30cr
0,HAM,"Dear AJAYI AYOBAMI SAMSON, The balance on your account 3041207489 as at end of JAN 2014 is NGN1,159.30. Thank you for banking with us. FirstBank",dear ajayi ayobami samson balance your account 3041207489 end jan 2014 ngn1 159 30 thank you banking firstbank
0,HAM,"Your Acct 3041207489 Has Been Debited with NGN200.00 On 31-JAN-2014 12:59:09 By ATM PURCHASE-GTBank UNAAB ICT Centre/Abe. Bal: NGN1,159.30CR",your acct 3041207489 debited ngn200 00 31 jan 2014 12 59 09 atm purchase gtbank unaab ict centre abe bal ngn1 159 30cr
0,HAM,"Your Acct 3041207489 Has Been Debited with NGN3,000.00 On 28-JAN-2014 15:45:59 By ATM WITHDRAWAL-GTBank UNAAB ICT Centre/A. Bal: NGN1,359.30CR",your acct 3041207489 debited ngn3 000 00 28 jan 2014 15 45 59 atm withdrawal gtbank unaab ict centre bal ngn1 359 30cr
0,HAM,"Your Acct 3041207489 Has Been Debited with NGN1,000.00 On 21-JAN-2014 10:36:53 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,383.30CR",your acct 3041207489 debited ngn1 000 00 21 jan 2014 10 36 53 atm withdrawal gtbank ebranch unaab ogun bal ngn1 383 30cr
